episode_id,window_start,window_end,kpi,slice,candidate_id,driver_type,ladder,null_episode,n_candidates,heuristic_score,feature_snapshot_id,label,share_abs,share_signed,share_shift_abs,dim_surprise,exposure_depth,is_arithmetic_identity,graph_path_len,mechanism_lag_days,driver_type_service_failure,driver_type_external_market,driver_type_price_change,driver_type_mix_shift,driver_type_instrumentation,precedence_present,precedence_consistent,lag_alignment,gap_days_norm,dose_present,dose_rho,dose_p_neglog10,dose_monotone,dose_buckets,corrob_on_theme_log,corrob_independent_types,corrob_distinct_accounts_log,corrob_conflict_ratio,corrob_evidence_withheld,did_present,did_effect_abs,did_tstat_abs,did_p_neglog10,did_placebo_abs,did_parallel_trends_ok,did_n_days_post_log,movement_z_abs,movement_pct_abs,movement_history_days_log,movement_sparse,movement_dq_flags,feed_stale,n_candidates_log,analyst_prior_weight
EP-0096,2023-12-22,2024-01-04,order_volume,"{""channel"": ""Distributor"", ""region"": ""North""}",H-COMP-MKH-0086,external_market,L2,0,4,0.013000000000000001,9ccca3f093e33493,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.302585092994046,5.0,1.9459101490553132,0.0,0.0,1.0,0.11536303773566203,1.237776016136868,0.6659503229530819,0.22535653853817927,0.0,2.70805020110221,2.2411797945335836,0.13652445418629142,7.00397413672268,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0096,2023-12-22,2024-01-04,order_volume,"{""channel"": ""Distributor"", ""region"": ""North""}",H-PRICE,price_change,L2,0,4,0.013000000000000001,fba645c6cb0587db,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,4.0,2.302585092994046,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2411797945335836,0.13652445418629142,7.00397413672268,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0456,2023-12-22,2024-01-01,otd_pct,"{""warehouse_id"": ""WH-1""}",H-DQ-PARTIAL_LOAD,instrumentation,L2,0,4,0.013000000000000001,bb52d9d894ecd8d2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983526246860837,0.1288438495849565,7.001245622069476,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0456,2023-12-22,2024-01-01,otd_pct,"{""warehouse_id"": ""WH-1""}",H-MIX,mix_shift,L3,0,4,0.2800303429230095,2ebaba8ea1424081,0,0.3294474622623641,0.3294474622623641,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983526246860837,0.1288438495849565,7.001245622069476,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0456,2023-12-22,2024-01-01,otd_pct,"{""warehouse_id"": ""WH-1""}",H-COMP-MKH-0085,external_market,L2,0,4,0.013000000000000001,e6e7775e2109c0d3,0,0.0,0.0,0.01210530597393289,0.00032685420799621586,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909094,-0.3,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,5.0,1.9459101490553132,0.0,0.0,1.0,0.15759342663450326,1.6740984566295247,1.0263584533054435,0.06216612334925409,1.0,2.4849066497880004,4.983526246860837,0.1288438495849565,7.001245622069476,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0456,2023-12-22,2024-01-01,otd_pct,"{""warehouse_id"": ""WH-1""}",H-COMP-MKH-0086,external_market,L2,0,4,0.013000000000000001,ef4367470523dc84,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36666666666666664,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,5.0,1.9459101490553132,0.0,0.0,1.0,0.05084471620523301,0.5085279109543024,0.21389967689493083,0.22535653853817927,0.0,2.4849066497880004,4.983526246860837,0.1288438495849565,7.001245622069476,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0276,2023-12-22,2024-01-04,net_revenue,"{""channel"": ""Direct"", ""region"": ""South""}",H-SLA,service_failure,L1,0,2,0.40178856630026455,5cc867c4594770af,0,1.0044714157506613,1.0044714157506613,0.01193845575616903,0.00033294158488246625,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7333333333333334,1.0,-0.03825837304957521,0.2117077424893914,0.0,4.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,1.0,0.09559170694195529,1.6327585067526316,0.9891922624449982,0.030744563380933565,1.0,2.70805020110221,0.02807122792275795,0.002184753490265629,7.00397413672268,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0276,2023-12-22,2024-01-04,net_revenue,"{""channel"": ""Direct"", ""region"": ""South""}",H-MIX,mix_shift,L3,0,2,0.0776222649311478,93886701248d677c,1,0.09132031168370329,-0.09132031168370329,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02807122792275795,0.002184753490265629,7.00397413672268,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0696,2023-12-25,2024-01-04,otd_pct,"{""warehouse_id"": ""WH-4""}",H-DQ-PARTIAL_LOAD,instrumentation,L2,0,4,0.013000000000000001,2aef4738a46f8320,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113988556369875,0.04040353593367627,7.00397413672268,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0696,2023-12-25,2024-01-04,otd_pct,"{""warehouse_id"": ""WH-4""}",H-MIX,mix_shift,L3,0,4,0.05801672366766438,29bc70d830e42daa,0,0.06825496902078163,0.06825496902078163,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113988556369875,0.04040353593367627,7.00397413672268,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0696,2023-12-25,2024-01-04,otd_pct,"{""warehouse_id"": ""WH-4""}",H-COMP-MKH-0085,external_market,L2,0,4,0.013000000000000001,1913cecbc1cd7a91,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8181818181818181,0.1,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,5.0,1.791759469228055,0.0,0.0,1.0,0.08885551121069091,0.9220562252926173,0.44794138106244047,0.071762071931595,0.0,2.4849066497880004,1.3113988556369875,0.04040353593367627,7.00397413672268,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0696,2023-12-25,2024-01-04,otd_pct,"{""warehouse_id"": ""WH-4""}",H-COMP-MKH-0086,external_market,L2,0,4,0.013000000000000001,96a760ab8228493a,0,0.0,0.0,0.05597407397671911,0.0026784820258262693,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,5.0,1.791759469228055,0.0,0.0,1.0,0.1180023795802021,1.1082670657064175,0.5722762065803296,0.19815443893040496,0.0,2.4849066497880004,1.3113988556369875,0.04040353593367627,7.00397413672268,0.0,1.0,0.0,1.3862943611198906,1.0
EP-0636,2023-12-27,2024-01-09,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""East""}",H-SLA,service_failure,L1,0,1,0.40627188280286425,602f414e653f653d,1,1.0156797070071606,1.0156797070071606,0.1762379452898588,0.01588234876617748,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.5333333333333333,1.0,0.042280411848148076,0.23851239493711546,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05097518685369051,1.393725586070196,0.7867466540058479,0.11638280146989022,0.0,2.70805020110221,2.991568861853393,0.227157582702953,7.00850518208228,0.0,0.0,0.0,0.0,1.0
EP-0156,2023-12-28,2024-01-10,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-SLA,service_failure,L2,0,3,0.6278491010315148,60ec470e51c6dd46,1,0.9659216938946381,0.9659216938946381,0.051981505047221765,0.002608515971171589,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7,1.0,0.1041134076515535,0.7718699568204612,0.0,4.0,1.791759469228055,3.0,1.6094379124341003,0.0,0.0,1.0,0.05021239654705367,0.9810027100484239,0.4859952487260252,0.12250807687872223,0.0,2.70805020110221,3.9993141239778613,0.2743154688923348,7.009408932708637,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0156,2023-12-28,2024-01-10,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-COMP-MKH-0085,external_market,L2,0,3,0.013000000000000001,283355c04836e37d,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.25,0.0,1.0,0.02639300620174556,0.34212613684251053,0.13533707967862968,0.07456813212560298,0.0,2.70805020110221,3.9993141239778613,0.2743154688923348,7.009408932708637,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0156,2023-12-28,2024-01-10,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-COMP-MKH-0086,external_market,L2,0,3,0.013000000000000001,8796cf9aced5ead8,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.25,0.0,1.0,0.031179310801012883,0.387736018112787,0.15601306557219044,0.023040773280542215,1.0,2.70805020110221,3.9993141239778613,0.2743154688923348,7.009408932708637,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0637,2024-01-16,2024-01-29,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""East""}",H-SLA,service_failure,L0,0,5,0.15020966666694346,11e43c5d896b4e52,0,0.7510483333347172,0.7510483333347172,0.04018747017790858,0.00110352882381602,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,1.0,-0.007131610229954028,0.03378409812156118,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1044060072114219,2.532022791862142,1.9453615951342877,0.07421010824888574,0.0,2.70805020110221,0.2102891960147823,0.018840333592162684,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0637,2024-01-16,2024-01-29,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""East""}",H-COMP-MKH-0087,external_market,L2,0,5,0.013000000000000001,e71eed7803d63912,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.18181818181818177,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.0794415416798357,0.0,0.0,1.0,0.13977973159994228,0.8774876962421919,0.4199629878398418,0.25999667214022293,0.0,2.70805020110221,0.2102891960147823,0.018840333592162684,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0637,2024-01-16,2024-01-29,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""East""}",H-COMP-MKH-0088,external_market,L2,0,5,0.013000000000000001,967d1439603bbe96,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.3,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.0794415416798357,0.0,0.0,1.0,0.1133155226343252,1.206702717753679,0.6429295499505299,0.03253530691599704,1.0,2.70805020110221,0.2102891960147823,0.018840333592162684,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0637,2024-01-16,2024-01-29,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""East""}",H-COMP-MKD-0028,external_market,L2,0,5,0.013000000000000001,f44ec210b46dd0b1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4545454545454546,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.0794415416798357,0.0,0.0,1.0,0.1133155226343252,1.206702717753679,0.6429295499505299,0.03253530691599704,1.0,2.70805020110221,0.2102891960147823,0.018840333592162684,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0637,2024-01-16,2024-01-29,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""East""}",H-PRICE,price_change,L2,0,5,0.013000000000000001,1aae2cee3c5fdab5,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,6.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102891960147823,0.018840333592162684,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0817,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-SLA,service_failure,L2,1,2,0.3714479161875595,e4cb7f9129ae3e2c,0,0.5714583325962453,0.5714583325962453,0.0013368479305690961,0.0002854858858596897,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007131610229954028,0.03378409812156118,0.0,4.0,1.9459101490553132,4.0,1.791759469228055,0.0,0.0,1.0,0.03708078227269218,0.887802614648467,0.42637781459064383,0.019742578580257852,1.0,2.70805020110221,1.9501200687406532,0.08736653543325794,7.026426808699636,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0817,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-COMP-MKD-0006,external_market,L3,1,2,0.017,442733b45c061130,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8181818181818181,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18399736664479943,2.7951780888579507,2.2850742731849207,0.028442869382624525,1.0,2.70805020110221,1.9501200687406532,0.08736653543325794,7.026426808699636,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0577,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-SLA,service_failure,L0,1,5,0.16873663826054908,605b0fba3ed09f84,0,0.8436831913027453,0.8436831913027453,0.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4333333333333333,1.0,-0.007131610229954028,0.03378409812156118,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1044060072114219,2.532022791862142,1.9453615951342877,0.07421010824888574,0.0,2.70805020110221,0.3274171083831788,0.01978430061381003,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0577,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-MIX,mix_shift,L3,1,5,0.5609172454931325,439245c9e0ac6d3d,0,0.6599026417566265,0.6599026417566265,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274171083831788,0.01978430061381003,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0577,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-COMP-MKH-0087,external_market,L2,1,5,0.013000000000000001,ce69e9c083ccf163,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.0794415416798357,0.0,0.0,1.0,0.13977973159994228,0.8774876962421919,0.4199629878398418,0.25999667214022293,0.0,2.70805020110221,0.3274171083831788,0.01978430061381003,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0577,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-COMP-MKH-0088,external_market,L2,1,5,0.013000000000000001,e8d4628515a1db93,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.0794415416798357,0.0,0.0,1.0,0.1133155226343252,1.206702717753679,0.6429295499505299,0.03253530691599704,1.0,2.70805020110221,0.3274171083831788,0.01978430061381003,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0577,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Distributor"", ""region"": ""East""}",H-COMP-MKD-0028,external_market,L2,1,5,0.013000000000000001,e72b892d440b4ca5,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.0794415416798357,0.0,0.0,1.0,0.1133155226343252,1.206702717753679,0.6429295499505299,0.03253530691599704,1.0,2.70805020110221,0.3274171083831788,0.01978430061381003,7.026426808699636,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0457,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-SLA,service_failure,L0,0,3,0.19538093349183122,a4b13aa05b87149c,0,0.976904667459156,0.976904667459156,0.000882506902384117,7.04565228115087e-06,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007131610229954028,0.03378409812156118,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01159967917340099,0.27825883758178893,0.10745259101995372,0.04745219457667815,0.0,2.70805020110221,0.7030076811943192,0.04435382728802412,7.026426808699636,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0457,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-MIX,mix_shift,L3,0,3,0.4221052622865837,ac168c6e2bac78c2,1,0.4965944262195102,0.4965944262195102,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030076811943192,0.04435382728802412,7.026426808699636,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0457,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""South""}",H-COMP-MKD-0047,external_market,L0,0,3,0.004,d2e74d9c863ff8b3,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1898756921741721,1.9618574749598687,1.3029531344638787,0.4314942147199827,0.0,2.70805020110221,0.7030076811943192,0.04435382728802412,7.026426808699636,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0217,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-SLA,service_failure,L0,0,4,0.1575832973103507,4fa8746dff3b4eb7,0,0.7879164865517535,0.7879164865517535,0.006630020849891505,0.00011392032411870062,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,1.0,-0.007131610229954028,0.03378409812156118,0.0,4.0,1.0986122886681098,2.0,1.0986122886681098,0.0,0.0,1.0,0.03949522381668835,1.0404733591607624,0.5256088365078706,0.03681703754670673,1.0,2.70805020110221,4.10101012472796,0.2876014246899411,7.026426808699636,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0217,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-MIX,mix_shift,L3,0,4,0.053847957556974774,aa7119dd8c11e93c,1,0.06335053830232326,-0.06335053830232326,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10101012472796,0.2876014246899411,7.026426808699636,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0217,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-COMP-MKH-0085,external_market,L0,0,4,0.004,abb3e7c06e28c548,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21971697144709512,2.3697931139505255,1.7496277915827012,0.15055094134274638,0.0,2.70805020110221,4.10101012472796,0.2876014246899411,7.026426808699636,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0217,2024-01-16,2024-01-29,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-COMP-MKH-0086,external_market,L3,0,4,0.017,5c56f3887bfeb984,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1781977742932227,2.2217424047441927,1.5800323780609407,0.029181590942176427,1.0,2.70805020110221,4.10101012472796,0.2876014246899411,7.026426808699636,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0037,2024-01-17,2024-01-30,net_revenue,"{""channel"": ""Direct"", ""region"": ""North""}",H-SLA,service_failure,L0,1,3,0.1999999999999999,b473301c674b175f,0,0.9999999999999994,0.9999999999999994,0.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2,1.0,-0.011920959883674968,0.05788141582446632,0.0,4.0,1.0986122886681098,2.0,1.0986122886681098,0.0,0.0,1.0,0.03947162693108419,1.019051549784448,0.5111976714249544,0.053946829268793794,0.0,2.70805020110221,0.6748330787558037,0.053563172130860794,7.027314514039777,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0037,2024-01-17,2024-01-30,net_revenue,"{""channel"": ""Direct"", ""region"": ""North""}",H-MIX,mix_shift,L3,1,3,0.04361654122992565,a2dca621952ac3e5,0,0.05131357791755959,0.05131357791755959,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6748330787558037,0.053563172130860794,7.027314514039777,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0037,2024-01-17,2024-01-30,net_revenue,"{""channel"": ""Direct"", ""region"": ""North""}",H-COMP-MKH-0086,external_market,L3,1,3,0.017,32be32a8897323e5,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19182371684967903,2.376703855167462,1.757754177308321,0.054387330228401254,1.0,2.70805020110221,0.6748330787558037,0.053563172130860794,7.027314514039777,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0937,2024-01-17,2024-01-30,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-SLA,service_failure,L0,1,3,0.10523830424109942,e53909e00a9913c3,0,0.5261915212054971,0.5261915212054971,0.03231689978623925,0.0006794967964637178,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.8333333333333334,1.0,-0.011920959883674968,0.05788141582446632,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1151946547212952,2.4623558335470364,1.8600339032879787,0.07623680214637107,0.0,2.70805020110221,2.0245391579334933,0.1078289713809104,7.027314514039777,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0937,2024-01-17,2024-01-30,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-COMP-MKD-0006,external_market,L3,1,3,0.017,b71354128291655e,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.22386504934159357,3.5786519926938043,3.461714142700427,0.004749286517671647,1.0,2.70805020110221,2.0245391579334933,0.1078289713809104,7.027314514039777,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0937,2024-01-17,2024-01-30,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-PRICE,price_change,L2,1,3,0.013000000000000001,82c402bda1e67c47,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,6.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0245391579334933,0.1078289713809104,7.027314514039777,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0517,2024-01-17,2024-01-30,order_volume,"{""channel"": ""Direct"", ""region"": ""East""}",H-SLA,service_failure,L0,0,5,0.10338317979700157,6e1da59eafaef7e5,0,0.5169158989850078,0.5169158989850078,0.03681412748964574,0.0007905322142009279,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.011920959883674968,0.05788141582446632,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03200824703594485,0.7923068010283011,0.3683717892918082,0.018170553693930724,1.0,2.70805020110221,2.0385555230167816,0.12268005502607954,7.027314514039777,0.0,0.0,0.0,1.6094379124341003,1.0
